"AML_SNP"	"BLCA_SNP"	"BRCA_SNP"	"CARC_SNP"	"CLL_SNP"	"CRC_SNP"	"DLBCL_SNP"	"ESO_SNP"	"GBM_SNP"	"HNSC_SNP"	"KIRC_SNP"	"LUAD_SNP"	"LUSC_SNP"	"MED_SNP"	"MEL_SNP"	"MM_SNP"	"NB_SNP"	"OV_SNP"	"PRAD_SNP"	"RHAB_SNP"	"UCEC_SNP"
"wgEncodeAwgTfbsHaibHepg2Ctcfsc5916V0416101UniPk"	-0.9464579161433	2.10264899473989e-24	0.0137118816035628	-0.200537444665501	-0.868471471276834	-2.52097450133309e-08	0.0156819468513564	0.865396361394179	0.720230320359395	0.120347178599712	0.000744940344682675	0.826448184311335	0.186410282253564	0.560806833256669	-4.50130934421709e-07	0.202401379141585	1	0.133689655695375	0.674517951856338	1	-7.29932472777719e-14
"wgEncodeAwgTfbsHaibHepg2Elf1sc631V0416101UniPk"	1	9.91323258518528e-20	5.00324749080109e-10	0.613437628886821	0.177841960845652	-1.45321947828287e-07	0.818492174723826	0.330916009529921	-0.354598619756026	0.050343119261308	5.31541461315067e-06	-0.81669356795645	0.546474820252273	-1	-0.0453318734047363	0.620177143860517	1	0.0360086614128644	-0.63753734063142	0.66146691499973	-3.14187952742505e-21
"wgEncodeAwgTfbsHaibHepg2Fosl2V0416101UniPk"	0.781973145299974	1.99286238340856e-09	0.00152770526264637	-0.702953716713246	0.382794915964463	-0.000298808808592568	0.537033658469063	-1	-0.981407536221247	0.0898676323178503	3.80771729191487e-06	-0.795830467624191	0.983863465080326	1	-0.0865343830225109	0.101540260337303	1	0.0406357159342028	-0.420948099040022	0.911440755562836	-1.9255041772488e-09
"wgEncodeAwgTfbsHaibHepg2Foxa1sc101058V0416101UniPk"	1	2.37588478434087e-09	0.00394624894087916	-0.417919433485772	0.734934716863734	-0.000345134122899296	-0.976784820591376	-0.515482947104984	-0.25312633894655	-0.0987291210355852	0.0227024852543258	0.744561771235405	0.452230804128973	1	-0.0534826759229456	-0.999312083123029	-1	-0.858538116903141	0.486927337174632	0.69410992096269	-0.0377017866239276
"wgEncodeAwgTfbsHaibHepg2Foxa1sc6553V0416101UniPk"	1	3.31188212749992e-06	0.00669433431857718	-1	0.0630741354620309	-0.0560505984437019	-0.752201357886691	-0.171849798942886	-0.157453332130433	-0.680820036422881	0.034844415656933	0.928497398147049	0.564059559497218	-1	-0.0972395694619433	-0.263723970502872	1	-0.978943014498196	0.925192753788249	0.989982242566952	-0.0143103497147756
"wgEncodeAwgTfbsHaibHepg2Foxa2sc6554V0416101UniPk"	0.812115795844253	4.57162663902499e-10	0.0640140260826466	-0.416592157693359	0.482674483304999	-0.173751708354769	0.851082415213208	-0.35765873416601	-0.0322857083751354	-0.664828828325669	0.0102013496111538	0.307162020588344	0.761399407234076	1	-0.00014013925734819	0.6446302620827	-1	0.792886225068063	-0.908897028865785	0.958588543580307	-0.00514874418044715
"wgEncodeAwgTfbsHaibHepg2GabpPcr2xUniPk"	0.496319070928806	7.9983006307053e-40	3.71675672251432e-05	0.000813009118810773	4.60882665376058e-06	-1.55225652114715e-15	-0.555072025327389	-0.647553622920949	1	0.00014554392125071	1.93286697468027e-06	-0.95502661150112	0.726152266340922	0.743462355299371	-0.0735636441642859	0.00080117137317831	-1	0.097156257939837	0.449150379695848	0.476245789582553	-8.4420389462143e-31
"wgEncodeAwgTfbsHaibHepg2Hdac2sc6296V0416101UniPk"	-1	3.6700140653629e-22	0.521161976261595	0.0894816041585048	0.365885455724602	-4.49726824910262e-07	0.620577095772546	-0.635398308992819	-0.131621713931708	0.0387332334861836	4.32225083901728e-06	0.758914701802533	0.958924111566418	0.806479529972358	-0.000215960398075273	0.186605494523184	-0.69226385195686	0.143383985096844	-1	0.908269990325415	-4.42584782467121e-05
"wgEncodeAwgTfbsHaibHepg2Hnf4asc8987V0416101UniPk"	0.794518540816756	0.00213482011530795	0.713822156491266	-0.949451302272146	0.0618685952858452	-0.00192801415965455	0.962705954947257	-0.230858886424022	0.876412787803594	0.200501733206541	0.000263780069873463	0.0543179135173785	-0.120197911993137	0.741001592550362	-0.180540921032806	0.6196417188951	1	1	-0.87130221997542	0.550903916869442	-0.00237294283654347
"wgEncodeAwgTfbsHaibHepg2Hnf4gsc6558V0416101UniPk"	0.911042966439455	1.74919808947694e-06	0.366170537608087	-1	0.0506630692988441	-0.012756711056119	0.535103267170552	-0.240339493197864	0.998455077970119	0.366615946840123	4.12642025888669e-05	0.745454258608939	-0.211630888682723	1	-0.00446343589573588	0.146580416154296	-1	0.633452052351283	-1	0.386414498781716	-0.00158461583919419
"wgEncodeAwgTfbsHaibHepg2JundPcr1xUniPk"	0.350277524827275	2.07626942436869e-10	0.00360847328887166	0.843671966895037	0.0191948903918719	-1.61896598927438e-07	0.0826540465779749	1	-0.0968923293772554	0.0387332334861836	0.000240922070764193	-0.994185761668891	0.0798156782708525	-1	-0.0136818625686318	0.130673544254581	1	0.00248768666279729	0.895958904618545	0.928324812352306	-3.33584109807601e-12
"wgEncodeAwgTfbsHaibHepg2Mbd4sc271530V0422111UniPk"	0.940059308730994	0.0122268099284182	0.0687538161545301	-1	0.00706041475840151	-0.0711698997311382	1.52261085877036e-07	0.573916315919858	-0.186958289993261	0.211914717963043	0.000173777841384068	-0.757364866476512	-0.996097980025984	-1	-0.0432427243962238	0.0084336046664714	1	-0.857705683265606	0.969257843160645	0.545929446018115	-6.16191966522802e-06
"wgEncodeAwgTfbsHaibHepg2Mybl2sc81192V0422111UniPk"	0.609990086108489	4.91877018351991e-27	7.29506669025995e-07	0.791104198640472	0.000204314518695222	-6.06552644945006e-09	4.49763719849259e-06	0.989320722414385	-0.0119832207520003	2.24215276106188e-06	3.67366509442426e-07	0.88542842580417	0.233569825099273	0.937855455095587	-2.86301082474094e-08	0.00209918708606462	1	0.049725616018523	0.756282536255854	0.671687553715131	-6.80959974890254e-23
"wgEncodeAwgTfbsHaibHepg2Nficsc81335V0422111UniPk"	0.349351747248309	1.75656597768933e-16	0.0013168012029901	0.350079749468092	0.0103749782531902	-7.28350159851716e-05	0.0206459905625208	-0.718229679281803	-0.165351280926079	0.0001000696231567	0.000521085146553353	0.920397449732706	0.363225474536665	-0.871300562248749	-1.27210204185188e-06	0.32892576378111	1	0.452940730628657	-0.848771234534378	0.725674427211619	-7.01709745104635e-11
"wgEncodeAwgTfbsHaibHepg2NrsfPcr2xUniPk"	0.521602004944495	1.9552929311435e-17	0.232444176310573	-0.81474328851828	-0.696223809638446	-5.1200897589067e-06	0.00183635617463947	0.0325892553334583	-0.835071807400025	0.303190860473803	0.735684888199266	0.123389904169994	0.20170516894323	0.749774163936602	-0.0151760222073554	3.36203300016671e-06	1	-0.348588536239421	0.274830707563229	0.553709825150056	-4.13066628344162e-14
"wgEncodeAwgTfbsHaibHepg2NrsfV0416101UniPk"	0.719615390575827	2.60123185899103e-49	1.89940380401476e-08	0.505893061886685	0.00737455854372885	-3.30020429315925e-17	2.52304958286822e-06	-0.782802373820597	-0.295059810570976	0.0147189099308064	3.39853618459344e-06	0.928497398147049	0.456386889901802	-0.728147631952391	-2.29680069921713e-08	5.23883161253136e-07	-1	0.00184776832471191	0.947743041690332	0.428269694280531	-1.56448266723659e-28
"wgEncodeAwgTfbsHaibHepg2P300V0416101UniPk"	0.670789234607774	4.10576461257561e-07	0.013071303363482	-0.960977924395496	0.0595759327972301	-8.78066152495007e-05	0.158359061327458	-0.692679653311883	-0.755209769611447	0.0541298454765749	0.330369854322489	0.890412028602164	0.764410555296581	-1	-0.0104960701011245	-0.686183544355931	-1	0.128555200680702	0.801980225201671	0.386414498781716	-0.00123097741757094
"wgEncodeAwgTfbsHaibHepg2Pol24h8V0416102UniPk"	0.560048949423536	4.75043319287946e-53	6.59214544269437e-13	0.00551907370489908	2.05079246179842e-06	-2.5441214269633e-20	2.13466464420302e-11	0.743692364366538	-0.819080994292209	3.69469641022489e-10	3.59884226554192e-13	-0.125720319494908	0.303615879101652	1	-3.31955190272469e-12	2.41578949344353e-08	-1	0.000480482541979823	0.871765879455011	0.555374343164072	-9.89529939370855e-45
"wgEncodeAwgTfbsHaibHepg2Pol2Pcr2xUniPk"	0.815648530146335	3.40445446368721e-81	2.4291883702095e-16	0.0496330215012083	9.18513746038654e-11	-6.85609439964156e-32	1.65257069492609e-18	0.982708105036753	0.670575470362837	1.90288755285607e-13	1.35910179577177e-14	-2.12513921924164e-06	0.279468102824358	1	-4.47956265294541e-18	8.6782360558286e-19	0.841987315433555	0.01213163337445	0.27574747188734	0.66793477116576	-9.53592146682508e-48
"wgEncodeAwgTfbsHaibHepg2Rad21V0416101UniPk"	-1	3.36734975411993e-30	0.0521718056495684	-0.447099354128735	-1	-8.55758609039411e-07	0.0149891771426347	0.966797301434826	0.63511644615827	0.0103023983669431	0.000450951170044453	-0.742394182405863	0.156215836609662	0.867887853838447	-2.38687362606522e-05	0.181495990041101	1	0.760808512623107	0.399935645889398	0.700721097303329	-2.59166988380247e-14
"wgEncodeAwgTfbsHaibHepg2RxraPcr1xUniPk"	0.605541587422495	0.00583610751337045	0.111612995972541	0.93573081717925	0.191795468730733	-0.0152212202182228	0.167491122010538	-0.275428935711895	-1	-0.80935083157726	0.0584851736331103	0.716663653108649	0.798606143376096	-1	-0.119173648929892	0.923340138979375	-1	-0.847711554895822	-0.2984600157125	-1	-0.050117002422369
"wgEncodeAwgTfbsHaibHepg2Sin3ak20Pcr1xUniPk"	0.849090954714928	2.63963552823305e-75	4.78446769008868e-07	0.0665443890599971	0.000833390119881136	-2.90162801535315e-19	1.28803572628279e-08	0.514113805621212	-0.202032027500472	9.23283129529768e-09	3.32988472042113e-11	-0.320109297262553	0.552815854463927	1	-3.97215140356976e-12	5.08659338400203e-08	-0.980106706233894	0.00168009542865397	0.438175278232665	0.489655514253826	-6.93102113308847e-41
"wgEncodeAwgTfbsHaibHepg2Sp1Pcr1xUniPk"	0.626581335970798	1.08506581919384e-13	0.0172685367556301	0.369760380070829	0.00243126245889077	-1.87149668436229e-06	1	-0.950703213968925	-0.899038986595572	0.108285248897768	3.84444564542062e-09	0.745079405037983	0.623378414489712	-1	-0.00310826431694376	0.812556661291808	1	0.0521247488526549	-0.902942655942525	0.660995413132712	-3.35771019813997e-09
"wgEncodeAwgTfbsHaibHepg2Sp2V0422111UniPk"	0.438907973060895	0.0160851415743267	0.157278597316285	-1	0.795260196478409	-0.00496456911973852	0.573035385472733	0.268353201624868	-0.262615630391183	0.275826387855185	0.799562493666285	0.0199007401934753	-0.880278046629349	0.852895346447678	0.855621326603995	0.434058191508202	0.710991259790227	0.0620641763092589	-1	-1	-5.44638890173353e-08
"wgEncodeAwgTfbsHaibHepg2SrfV0416101UniPk"	-1	0.135832098757896	0.443843622139752	-1	0.0043847435813284	-0.975350056650479	0.000403823140398753	-0.464685683426994	-0.15630098254193	0.112025605809976	0.0300041909721515	0.658072430813119	-0.338243989581303	-1	0.553314641181556	0.00561936897248901	-1	0.00378972088789265	0.567710373775479	-1	-0.0175322505508419
"wgEncodeAwgTfbsHaibHepg2Taf1Pcr2xUniPk"	0.499224691663039	5.09897937300331e-88	4.92739876249481e-11	0.00912731385509471	0.00137552192957221	-9.12190583046957e-37	3.21471574302342e-08	0.887683257529877	-0.986018043328687	1.51717182560852e-14	1.48426839283614e-29	-0.0411630403352133	0.00839982071245455	0.941448475176552	-1.10438419742142e-12	5.58143348873777e-14	-1	0.00109683699927506	0.0631739267592147	0.439147583655506	-3.42082962131534e-65
"wgEncodeAwgTfbsHaibHepg2Tcf12Pcr1xUniPk"	0.325354311121723	0.000349481888782898	0.222944857164381	-1	0.0786242573646222	-0.451452289633681	0.0942226802089515	-0.80451708984701	-0.658052734902143	0.157772572872088	0.429222602383397	-0.2500320950168	-0.804947397788925	-1	-0.17326912601069	0.792626437197933	-1	-1	0.744473713266393	0.47719316120365	-0.438641644732879
"wgEncodeAwgTfbsHaibHepg2Tead4sc101184V0422111UniPk"	-0.814020543077536	0.0724198924090591	0.000807761285683636	0.950738010225879	0.176063979127207	-0.821199235861369	0.392997689104329	-1	-0.195933485064735	0.622945733096317	0.0972773804138045	0.517354649560966	0.649489559049656	-0.574521936421976	-0.983613973252997	-0.567144514093646	-1	0.968252408159682	0.773536511054835	0.876678224706647	-0.000460027873851852
"wgEncodeAwgTfbsHaibHepg2Usf1Pcr1xUniPk"	-0.998123107950382	1.09904573863464e-05	0.548139292454562	0.117661109181702	0.00651913029089904	-0.000108510980850347	0.800926140431204	0.816672024080459	0.964502586603566	-0.911827170979578	0.0790014150296944	-0.953521558061878	0.151689788719822	-1	-0.0203498445561963	0.371342353146023	-1	0.164411237649391	0.752033094394742	0.851889516335703	-0.00128438249040246
"wgEncodeAwgTfbsHaibHepg2Yy1sc281V0416101UniPk"	0.899515844923124	1.14166961962456e-77	4.47673919205088e-12	0.694390066390362	4.45996415995076e-05	-1.39809829056571e-21	7.05511889860407e-05	-0.606306748454142	-0.809219353252202	8.68968380572053e-08	1.07176830467667e-39	-0.100554190146675	0.222413711563205	0.947459376808351	-6.52665296933718e-09	4.56195243894197e-11	-0.893178589633374	0.00286401064530167	1	0.386414498781716	-8.4061570938225e-55
"wgEncodeAwgTfbsHaibHepg2Zbtb33Pcr1xUniPk"	0.624737793630827	0.166924266794029	0.00158321320748015	0.644655765469507	0.166905835711318	-0.00216626782132417	2.99085708773908e-08	-0.568184282532928	-0.000555280810182427	0.000166340846041532	0.642850655875564	0.61338170029839	0.813990800171033	0.958495516033599	-0.0690130569865418	0.429642411333475	-1	0.00464808431583464	0.736708542738802	0.12566200243198	-1.59910082835226e-09
"wgEncodeAwgTfbsHaibHepg2Zbtb7aV0416101UniPk"	0.40583651140499	6.45919144309222e-13	0.321480103429935	0.0868838808801443	0.123820435670629	-0.022228500249983	0.0140673195739044	-0.282674585297549	-0.991276657335531	0.399744091890013	0.343417496491134	-0.563663008486685	0.423283347990976	0.730186512170424	0.841355883083725	0.58576423941182	-0.998411875476072	0.75376850175477	-0.773536511054835	0.149920247832129	-3.5588235883692e-09
"wgEncodeAwgTfbsHaibHuvecPol24h8V0416101UniPk"	0.896654857481316	9.14728287220472e-71	1.55312598051627e-15	0.0717589849407008	0.000102459514665429	-8.2722926878952e-26	1.80007687086773e-13	-0.598179008286158	-0.160644291209463	1.05120230225095e-14	1.21369437577664e-26	-7.68606739251153e-05	0.513166731162421	-1	-4.49566309045217e-18	1.18190134865326e-19	-0.992529225714244	0.000231794129600151	0.552490469084049	0.692678831998069	-1.59913376247279e-35
"wgEncodeAwgTfbsHaibHuvecPol2Pcr1xUniPk"	0.857452735271857	6.14802763382621e-85	4.82775762636755e-16	0.802698004613043	1.511567608692e-09	-3.04872051693156e-20	3.54899702971899e-17	-0.652837200099567	-0.00934993363040894	1.76483070109926e-13	2.53109277662475e-21	-1.21707484289873e-05	0.943096924069165	1	-4.4482747199226e-19	1.11270006101116e-15	-1	0.000407434685962708	0.941013595136317	0.535785273961526	-1.51220714114456e-41
"wgEncodeAwgTfbsHaibSknshNrsfPcr2xUniPk"	0.677199770557243	2.78227523315208e-28	3.76893600372572e-09	0.323987318223209	0.0958512435727747	-7.8818699631569e-13	1.86909455561758e-05	0.0148396635023205	-0.547818819563889	0.0126749289669375	7.92961029983287e-06	0.913732322282549	0.18661673230884	0.80625158342355	-1.95946049652714e-06	1.30132036276243e-06	1	0.0147262502967602	0.887830711473923	0.561539909979421	-1.29259982163677e-32
"wgEncodeAwgTfbsHaibSknshNrsfV0416101UniPk"	0.958711145652029	1.64360510752703e-08	0.000152139674022245	-1	-0.410195175659645	-6.52243462252009e-06	2.49563752026534e-05	0.882147897666823	-0.304267446462235	0.00519678701713857	7.91099179629061e-05	0.105588871348777	0.222413711563205	0.933302675227034	-0.0025878257535381	2.1843726705058e-06	1	0.268396349728086	0.430339124055777	0.614092594538143	-4.31424214382429e-21
"wgEncodeAwgTfbsHaibSknshPol24h8V0416101UniPk"	1	2.98396599128127e-57	6.27321813578913e-18	0.0913787381297948	2.77951257546553e-10	-1.39554895703775e-22	2.82154332839246e-26	0.876767540876065	-0.00173875990417972	5.86052313301531e-12	1.91249400877087e-07	-0.267693523435899	0.224067938568324	-1	-5.61947482492163e-18	6.07181083316656e-16	-1	0.00101826154893959	0.968259506731636	0.898766444958767	-5.38945706971302e-44
"wgEncodeAwgTfbsHaibSknshraCtcfV0416102UniPk"	-0.957859936970725	2.11749518682213e-27	0.0821971215834764	-0.474036336622821	1	-0.00123368710007494	0.0484584580467004	0.0722696937070474	-0.761312987991472	0.714096261096619	0.415845101705047	0.41399496405209	0.0602804655091242	0.640318024425532	-2.49982986635689e-08	0.687965762458443	0.952643641651823	0.534857702233439	0.761960575765872	0.744265177925177	-2.89462403152062e-13
"wgEncodeAwgTfbsHaibSknshraP300V0416102UniPk"	0.551968304170887	0.000149331830813433	0.57366396376622	-0.557283088998376	0.555785576472702	-0.0920852920104854	0.0873666410425178	0.705265601783938	-0.618567795770035	0.359577186941205	0.00564744352400785	0.639760067360795	0.856133512674609	0.754131759726493	-0.00185241440991864	0.149140748551912	-1	0.139330438847749	0.487642247920776	-1	-5.66037047858046e-05
"wgEncodeAwgTfbsHaibSknshraRad21V0416102UniPk"	-0.814189239833141	6.04790836467483e-26	0.083747115703075	-0.584822216510408	-0.6449990328424	-0.000473234722373599	0.000258485155079761	0.512787309732917	-0.745543478206208	0.698649757103777	0.0785035969574292	0.322518883289699	0.0416631545574368	0.937008946094838	-1.1850704291209e-10	0.0172401154178854	1	0.328788920672437	0.870158610824068	0.670188572906842	-1.98152010327645e-12
"wgEncodeAwgTfbsHaibSknshraUsf1sc8983V0416102UniPk"	-1	1.77092668231187e-11	0.00196293574095008	0.800182709968963	0.0141236573416253	-9.17618381436601e-05	0.89934059693031	0.610033014409193	-0.670906381927276	0.994684801169302	0.00024297402006569	-0.499419559301084	0.0510055836710548	-1	-0.00377548361278545	0.0143075247612235	0.882775446002131	0.818658376826561	0.644992655288169	-1	-4.4637919106262e-08
"wgEncodeAwgTfbsHaibSknshraYy1sc281V0416102UniPk"	0.53899535881527	4.40277270421542e-43	7.07477782769161e-07	0.625386647375626	0.0415280555236868	-1.97661677867001e-14	2.23664745212488e-05	0.830478594221696	-0.212767899532375	0.000109034912700792	2.03274024163443e-07	-0.474711083072863	0.10458609739927	-0.822050954872104	-7.23507917535653e-10	0.00174561566326161	-0.953459002451086	0.0001234505184068	0.81335128132812	0.396021884190348	-3.17147604736744e-29
"wgEncodeAwgTfbsHaibSknshSin3ak20V0416101UniPk"	0.270360091690776	6.40028479257498e-48	5.84137724053577e-07	0.988039738175033	0.000200367541982337	-1.8292982376011e-14	8.21850187867675e-06	-0.982495386808867	-0.0640456065342537	5.42692652477903e-08	8.20476587316978e-17	-0.106991726076596	0.267419839086581	-0.902813390492412	-4.94677498245139e-15	5.04319617144263e-07	-0.953459002451086	6.21184414218834e-06	0.904989370010274	0.226096445968796	-7.90880520832634e-29
"wgEncodeAwgTfbsHaibSknshTaf1V0416101UniPk"	0.560354909059348	6.51034838254082e-48	1.03844452515531e-07	0.332668433225834	4.21531412992544e-05	-2.71381781427283e-14	4.09723821791313e-05	0.151258781448961	-0.303336449390298	3.69658472983926e-11	2.96504996568509e-11	-0.126059508831975	0.309236799508021	-0.969288988546943	-3.60877524089577e-10	1.50004066144169e-07	-1	0.00451992532099844	-0.703909077573435	0.524140794946691	-8.74428387534723e-34
"wgEncodeAwgTfbsHaibEcc1CtcfcV0416102Dm002p1hUniPk"	-1	2.94558289486e-36	0.0550201474942102	0.956607168288099	0.710998423835079	-0.00238644160957463	0.263533468628171	0.864921873138301	-0.188715965417367	-0.814993631491671	0.417587914550354	0.00562103170155076	0.422081740655669	1	-2.21588022445708e-08	0.944592741347007	1	0.607053714983972	0.376071073332067	-1	-2.36227916201253e-12
"wgEncodeAwgTfbsHaibEcc1EraaV0416102Bpa1hUniPk"	-1	0.416438554462921	-0.802217494612464	-1	-0.786717754259608	0.985363716102405	0.42000580026311	-0.95469593533702	-0.565176271021795	0.103499436263733	0.387407035948083	-0.805404334033391	-0.613757443966342	0.830349187173737	0.0704025836762165	0.850132952948617	-1	0.797637445114498	0.326936742319312	-1	-0.0511861529493899
